WobFile, WobURL, WobTitle, WobDate,PdfName, PdfUrl, PdfDate, Size, PdfTitle, PdfPages (meta), WordsPerPage
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 9,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-9.pdf,22-11-2021,9 MB,,36 (36),1306
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 10,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-10.pdf,22-11-2021,8 MB,,48 (48),408
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 11,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-11.pdf,22-11-2021,8 MB,,38 (38),594
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 12,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-12.pdf,22-11-2021,14 MB,,60 (60),868
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek  inz. Coronamaatregelen op scholen. 13,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-13.pdf,22-11-2021,17 MB,,74 (74),501
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 14,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-14.pdf,22-11-2021,12 MB,,44 (44),1502
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 15,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-15.pdf,22-11-2021,10 MB,,44 (44),310
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 16,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-16.pdf,22-11-2021,18 MB,,64 (64),1531
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 17,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-17.pdf,22-11-2021,13 MB,,64 (64),318
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 18,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-18.pdf,22-11-2021,8 MB,,34 (34),382
5d03dc8b8621ea5e53ad6fe7b44c8533,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/,Besluit op Wob-verzoek over Corona op scholen (deelbesluit 1),11/22/2021 0:00,Wob verzoek inz. Coronamaatregelen op scholen. 19,https://wobcovid19.rijksoverheid.nl/publicaties/5d03dc8b8621ea5e53ad6fe7b44c8533/wob-verzoek-inz-coronamaatregelen-op-scholen-19.pdf,22-11-2021,12 MB,,56 (56),377
