FileName,Title,Author,Subject,Keywords,Creator,Producer,CreationDate,ModData,Tagged,Language,PdfVersion,FileSize,PageCount
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-16_0335b3f498dbbd7c537ad23abe8c08dc_3-stukken-wob-verzoek-europees-herstelfonds-deel-5.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:42:44,False,,1.3,19699274 bytes,72
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-16_0335b3f498dbbd7c537ad23abe8c08dc_deelbesluit-1-wob-verzoek-dd-11-augustus-2021-inzake-he….pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:42:44,False,nl-NL,1.3,342282 bytes,13
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-16_7632148924fdc61f4d23c0bc96a61706_bijlage-iii-deelbesluit-1-wob-verzoek-europees-herstelf….pdf,,,,,FineReader,ZyLAB PDF export module,16-11-2021 12:04:09,30-11-2021 16:42:44,False,,1.3,32957490 bytes,335
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-16_7632148924fdc61f4d23c0bc96a61706_deelbesluit-1-wob-verzoek-europees-herstelfonds.pdf,Besluit inzake WOB-verzoek Witteman (EU herstelfonds),Hermans. Wesley,,,Acrobat PDFMaker 21 for Word,Adobe PDF Library 21.1.182,16-11-2021 11:06:35,30-11-2021 16:42:44,False,NL-NL,1.3,405950 bytes,14
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-16_dc034afbaede3d587451c7062fd857e7_b1-inventarislijst-eu-en-b2-inventarislijst-nationaal.pdf,,KEGEL,,,PScript5.dll Version 5.2.2,Acrobat Distiller 21.0 (Windows),16-11-2021 11:33:17,30-11-2021 16:42:44,False,,1.3,121728 bytes,6
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-16_dc034afbaede3d587451c7062fd857e7_besluit.pdf,,Wolf. RL (Rosa) de (DJZ/WOB),,,Acrobat PDFMaker 21 voor Word,Adobe PDF Library 21.1.182,16-11-2021 11:28:16,30-11-2021 16:42:44,False,NL-NL,1.3,194548 bytes,9
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-16_dc034afbaede3d587451c7062fd857e7_bijlage-c1-openbaar-te-maken-documenten-eu.pdf,,,,,FineReader,ZyLAB PDF export module,8-11-2021 22:48:46,30-11-2021 16:42:45,False,,1.3,13678975 bytes,57
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-16_dc034afbaede3d587451c7062fd857e7_bijlage-c2-openbaar-te-maken-documenten-nationaal.pdf,,,,,FineReader,ZyLAB PDF export module,10-11-2021 20:18:35,30-11-2021 16:42:45,False,,1.3,26717696 bytes,80
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-19_e7585aa7d711218e2e7ffa8d3388d08a_deel-1-totaal-set-documenten-wob-verzoek-productie-mond….pdf,,,,,,,25-11-2021 10:38:38,30-11-2021 16:42:45,False,,1.3,30390100 bytes,230
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-19_e7585aa7d711218e2e7ffa8d3388d08a_deel-2-totaal-set-documenten-wob-verzoek-productie-mond….pdf,,,,,,,25-11-2021 10:41:16,30-11-2021 16:42:45,False,,1.3,28834072 bytes,231
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-19_e7585aa7d711218e2e7ffa8d3388d08a_deel-3-totaal-set-documenten-wob-verzoek-productie-mond….pdf,,,,,,,25-11-2021 10:46:10,30-11-2021 16:42:45,False,,1.3,30497669 bytes,229
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-19_e7585aa7d711218e2e7ffa8d3388d08a_deel-4-totaal-set-documenten-wob-verzoek-productie-mond….pdf,,,,,,,25-11-2021 10:26:40,30-11-2021 16:42:46,False,,1.3,28935005 bytes,235
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-19_e7585aa7d711218e2e7ffa8d3388d08a_inventarislijst-wob-verzoek-2-juni-2021-productie-mondk….pdf,,,,,Acrobat PDFMaker 21 voor Excel,Adobe PDF Library 21.5.92,17-11-2021 07:22:18,30-11-2021 16:42:46,False,NL-NL,1.3,265613 bytes,16
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-19_e7585aa7d711218e2e7ffa8d3388d08a_wob-besluit-verzoek-2-juni-2021-productie-mondkapjes.pdf,,,,,,,29-11-2021 13:59:39,30-11-2021 16:42:46,False,,1.3,3265432 bytes,7
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_bijlage-4-inventarislijst-deelbesluit-1.pdf,Bijlage 2 Inventarislijst Deelbesluit 1,,,,PDFCreator Version 1.7.2,GPL Ghostscript 9.10,29-10-2021 13:03:27,30-11-2021 16:42:46,False,,1.3,68222 bytes,4
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_eerste-deelbesluit-op-wob-verzoek-over-corona-op-scholen.pdf,,,,,OmniPage CSDK 19,Scanning,18-11-2021 13:34:50,30-11-2021 16:42:46,False,en,1.3,3143622 bytes,16
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-1.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:33:10,30-11-2021 16:42:46,False,en,1.3,6226276 bytes,28
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-10.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:48:23,30-11-2021 16:42:46,False,en,1.3,8001904 bytes,48
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-11.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:51:45,30-11-2021 16:42:46,False,en,1.3,7994699 bytes,38
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-12.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:51:48,30-11-2021 16:42:46,False,en,1.3,14675445 bytes,60
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-13.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:53:49,30-11-2021 16:42:46,False,en,1.3,17012181 bytes,74
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-14.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:57:17,30-11-2021 16:42:47,False,en,1.3,12354754 bytes,44
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-15.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 11:00:35,30-11-2021 16:42:47,False,en,1.3,9652578 bytes,44
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-16.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:59:59,30-11-2021 16:42:47,False,en,1.3,17978078 bytes,64
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-17.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 11:00:53,30-11-2021 16:42:47,False,en,1.3,12778393 bytes,64
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-18.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 11:03:23,30-11-2021 16:42:47,False,en,1.3,7651176 bytes,34
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-19.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 11:04:19,30-11-2021 16:42:47,False,en,1.3,12084825 bytes,56
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-2.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:36:19,30-11-2021 16:42:47,False,en,1.3,9003442 bytes,40
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-3.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:36:37,30-11-2021 16:42:48,False,en,1.3,9775512 bytes,46
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-4.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:39:33,30-11-2021 16:42:48,False,en,1.3,5740849 bytes,24
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-5.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:40:08,30-11-2021 16:42:48,False,en,1.3,9646335 bytes,42
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-6.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:41:37,30-11-2021 16:42:48,False,en,1.3,5307557 bytes,20
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-7.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:42:56,30-11-2021 16:42:48,False,en,1.3,5811449 bytes,26
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-8.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:45:07,30-11-2021 16:42:48,False,en,1.3,7639465 bytes,44
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-11-22_5d03dc8b8621ea5e53ad6fe7b44c8533_wob-verzoek-inz-coronamaatregelen-op-scholen-9.pdf,,,,,OmniPage CSDK 19,Scanning,11-11-2021 10:45:26,30-11-2021 16:42:48,False,en,1.3,9286463 bytes,36
